! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 31 October 2025 22:32:41
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9912A
! SERIAL MY50492914
! FIRMWARE_VERSION A.08.18
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1601798286
! CORRECTION1 OFF
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
1000000000,-3.68486969035832
1002500000,-3.68474547232839
1005000000,-3.68055966415594
1007500000,-3.67497166976201
1010000000,-3.67585291552145
1012500000,-3.6671039360052
1015000000,-3.6573451972372
1017500000,-3.64875498872055
1020000000,-3.64128878441639
1022500000,-3.62743783826999
1025000000,-3.63097095981574
1027500000,-3.61057809279792
1030000000,-3.61037127820424
1032500000,-3.60059144848411
1035000000,-3.5959274408141
1037500000,-3.59301890800507
1040000000,-3.59236776364227
1042500000,-3.58570741116784
1045000000,-3.58514196248154
1047500000,-3.58402410572186
1050000000,-3.591632975746
1052500000,-3.59642937882955
1055000000,-3.60649096982524
1057500000,-3.61169567161815
1060000000,-3.6263804480077
1062500000,-3.63401806871196
1065000000,-3.65284045227219
1067500000,-3.66108939363625
1070000000,-3.68025869203341
1072500000,-3.69067633698187
1075000000,-3.70801888997611
1077500000,-3.71920282589412
1080000000,-3.7285959355009
1082500000,-3.7363669525542
1085000000,-3.73995818213386
1087500000,-3.74096946642328
1090000000,-3.73938307066408
1092500000,-3.73394370533963
1095000000,-3.72568052440331
1097500000,-3.71782390116637
1100000000,-3.7017959139528
1102500000,-3.69149848470567
1105000000,-3.66947017942112
1107500000,-3.64806773269227
1110000000,-3.63618969035273
1112500000,-3.61849808237843
1115000000,-3.6006567781618
1117500000,-3.58351356086827
1120000000,-3.57231599245013
1122500000,-3.55448438119754
1125000000,-3.54720070802243
1127500000,-3.54322961810392
1130000000,-3.53761480149577
1132500000,-3.54155683852056
1135000000,-3.54736333580361
1137500000,-3.55890719853013
1140000000,-3.56716717692205
1142500000,-3.57867282622045
1145000000,-3.5962175698157
1147500000,-3.60880536376935
1150000000,-3.62677843929513
1152500000,-3.64644148698961
1155000000,-3.6686760166842
1157500000,-3.68015442763087
1160000000,-3.69464092612089
1162500000,-3.70562867022808
1165000000,-3.72072556792094
1167500000,-3.73720482719954
1170000000,-3.73640055265781
1172500000,-3.74856983608278
1175000000,-3.74192811379009
1177500000,-3.75855116911495
1180000000,-3.76200713452151
1182500000,-3.75194941670651
1185000000,-3.74689641678355
1187500000,-3.73944462617374
1190000000,-3.72117736613762
1192500000,-3.70030799169347
1195000000,-3.67948702141046
1197500000,-3.64847920076131
1200000000,-3.62746088476965
1202500000,-3.60053065917774
1205000000,-3.58244585044829
1207500000,-3.56127773845822
1210000000,-3.54088052556888
1212500000,-3.52734946163871
1215000000,-3.52252615946794
1217500000,-3.51717847680752
1220000000,-3.51831431207177
1222500000,-3.51589921688307
1225000000,-3.53710025029314
1227500000,-3.54146142837393
1230000000,-3.56772692669674
1232500000,-3.58861190687777
1235000000,-3.60924936641697
1237500000,-3.62594818668158
1240000000,-3.64616479378468
1242500000,-3.66693711552881
1245000000,-3.69103729389151
1247500000,-3.71814113468561
1250000000,-3.73419740156929
1252500000,-3.75665914143834
1255000000,-3.7687013338594
1257500000,-3.78856597709477
